suprasti	Žinoti, ką sako kitas žmogus.	to understand	To know what another person says.	Vaikas gerai supranta mokytoją.	The child well understands the teacher.	verb	09-svietimas-ir-mokslas
kartoti	Sakyti ar daryti tą patį iš naujo.	to repeat	To say or do the same thing again.	Mokinys kartoja naujus žodžius.	The pupil repeats new words.	verb	09-svietimas-ir-mokslas
gramatika	Ji rodo, kaip gerai kalbėti ir rašyti.	grammar	It shows how to speak and write well.	Mokykloje mokomės lietuvių kalbos gramatikos.	At school we learn Lithuanian language grammar.	noun	09-svietimas-ir-mokslas
versti	Sakyti kitos kalbos žodžius savo kalba.	to translate	To say the words of another language in your own language.	Mokytojas verčia žodžius į lietuvių kalbą.	The teacher translates the words into the Lithuanian language.	verb	09-svietimas-ir-mokslas
klausimas	Tai sakome, kai ko nors nežinome.	question	This we say when we do not know something.	Turiu tau vieną klausimą.	I have for you one question.	noun	09-svietimas-ir-mokslas
klausti	Sakyti žodžius kitam žmogui, nes nori žinoti.	to ask	To say words to another person, because you want to know.	Vaikas klausia tėvo apie darbą.	The child asks the father about work.	verb	09-svietimas-ir-mokslas
klaida	Kai rašai ar sakai ne taip, kaip reikia.	mistake	When you write or say not as is needed.	Mokytojas rado klaidą mano darbe.	The teacher found a mistake in my work.	noun	09-svietimas-ir-mokslas
pamiršti	Nebežinoti, kur padėjai daiktą ar ką turėjai padaryti.	to forget	To no longer know where you put a thing or what you had to do.	Aš pamiršau, kur padėjau raktus.	I forgot where I put the keys.	verb	09-svietimas-ir-mokslas
užmiršti	Ilgai nebegalvoti apie senus draugus ir jų vardus.	to forget	For a long time not to think about old friends and their names.	Jis užmiršo savo senus draugus.	He forgot his old friends.	verb	09-svietimas-ir-mokslas
prisiminti	Vėl galvoti apie tai, kas buvo prieš daug metų.	to remember	To think again about what was many years ago.	Dažnai prisimenu vaikystės vasaras kaime.	I often remember childhood summers in the countryside.	verb	09-svietimas-ir-mokslas
atsiminti	Laikyti galvoje vardą, dieną ar telefono numerį.	to recall	To keep in mind a name, a day or a telephone number.	Ar atsimeni mano telefono numerį?	Do you recall my telephone number?	verb	09-svietimas-ir-mokslas
pardavėjas	Žmogus, kuris dirba ten, kur perkame maistą ir drabužius.	shop assistant	A person who works where we buy food and clothes.	Parduotuvėje dirba jaunas pardavėjas.	In the shop works a young shop assistant.	noun	10-prekyba
kaina	Kiek pinigų reikia mokėti už daiktą.	price	How much money one must pay for a thing.	Palto kaina yra labai didelė.	The coat's price is very big.	noun	10-prekyba
kainuoti	Už daiktą reikia mokėti tiek ir tiek pinigų.	to cost	For a thing one must pay so much money.	Šis paltas kainuoja daug pinigų.	This coat costs much money.	verb	10-prekyba
knygynas	Parduotuvė, kurioje perkame tai, ką skaitome.	bookshop	A shop in which we buy what we read.	Mano sesuo dirba knygyne.	My sister works in a bookshop.	noun	10-prekyba
grąža	Pinigai, kuriuos gauni, kai moki per daug.	change	The money which you get when you pay too much.	Gavau grąžą iš pardavėjo.	I got change from the shop assistant.	noun	10-prekyba
parodyti	Laikyti daiktą taip, kad kitas jį matytų.	to show	To hold a thing so that another would see it.	Ji parodė mums savo nuotraukas.	She showed us her photographs.	verb	10-prekyba
matuotis	Parduotuvėje žiūrėti, ar drabužis tinka.	to try on	In the shop to look at whether a garment fits.	Ji matuojasi naują suknelę.	She tries on a new dress.	verb	10-prekyba
garantija	Popierius, su kuriuo blogą daiktą gali grąžinti.	guarantee	A paper with which you can return a bad thing.	Šis laikrodis turi metų garantiją.	This clock has a year's guarantee.	noun	10-prekyba
