vaikas	Mažas žmogus – berniukas ar mergaitė.	child	A small human — a boy or a girl.	Vaikai žaidžia parke.	The children play in the park.	noun	01-asmens-tapatybe
sūnus	Tėvų vaikas – berniukas ar vyras.	son	The parents' child — a boy or a man.	Jų sūnus studijuoja Vilniuje.	Their son studies in Vilnius.	noun	01-asmens-tapatybe
duktė	Tėvų vaikas – mergaitė ar moteris.	daughter	The parents' child — a girl or a woman.	Duktė padeda mamai virtuvėje.	The daughter helps mom in the kitchen.	noun	01-asmens-tapatybe
brolis	Vyras ar berniukas – kitas vaikas šeimoje.	brother	A man or a boy — another child in the family.	Mano brolis gyvena Kaune.	My brother lives in Kaunas.	noun	01-asmens-tapatybe
sesuo	Moteris ar mergaitė – kitas vaikas šeimoje.	sister	A woman or a girl — another child in the family.	Sesuo mokosi universitete.	The sister studies at a university.	noun	01-asmens-tapatybe
bažnyčia	Pastatas, kur žmonės kalba su Dievu.	church	A building where people talk with God.	Sena bažnyčia yra centre.	The old church is in the centre.	noun	01-asmens-tapatybe
tikėti	Manyti, kad kas nors yra tiesa.	to believe	To think that something is true.	Aš tikiu, kad viskas bus gerai.	I believe that everything will be good.	verb	01-asmens-tapatybe
mėgti	Kai kas nors labai patinka.	to like	When something pleases very much.	Vaikai mėgsta žaisti kieme.	Children like to play in the yard.	verb	01-asmens-tapatybe
patikti	Kai kas nors man yra malonu ir gera.	to like	When something is pleasant and good to me.	Man patinka ši daina.	I like this song.	verb	01-asmens-tapatybe
darbštus	Toks, kuris daug ir gerai dirba.	hardworking	One who works much and well.	Mano sesuo yra darbšti.	My sister is hardworking.	adj	01-asmens-tapatybe
geras	Toks, kuris patinka; ne blogas.	good	One that pleases; not bad.	Tai yra gera knyga.	This is a good book.	adj	01-asmens-tapatybe
linksmas	Toks, kuris dažnai juokiasi.	joyful	One who laughs often.	Vaikai šiandien labai linksmi.	The children today are very joyful.	adj	01-asmens-tapatybe
malonus	Toks, su kuriuo gera būti.	pleasant	One with whom it is good to be.	Pardavėja buvo labai maloni.	The saleswoman was very pleasant.	adj	01-asmens-tapatybe
protingas	Toks, kuris daug žino ir gerai galvoja.	intelligent	One who knows much and thinks well.	Jis yra protingas studentas.	He is an intelligent student.	adj	01-asmens-tapatybe
blogas	Negeras; toks, kuris nepatinka.	bad	Not good; one that does not please.	Oras šiandien blogas.	The weather today is bad.	adj	01-asmens-tapatybe
bjaurus	Labai negražus ar labai blogas.	ugly	Not beautiful at all, or very bad.	Bjaurus oras – lyja ir šalta.	Nasty weather — it rains and is cold.	adj	01-asmens-tapatybe
piktas	Toks, kuris greitai pyksta ir yra nemalonus kitiems.	angry	One who gets angry quickly and is unpleasant to others.	Viršininkas šiandien piktas.	The boss today is angry.	adj	01-asmens-tapatybe
aukštas	Toks, kurio viršus yra virš mūsų galvų; ne žemas.	tall	One whose top is above our heads; not low.	Tas namas labai aukštas.	That house is very tall.	adj	01-asmens-tapatybe
žemas	Ne aukštas; mažas į viršų.	low	Not tall; small upward.	Stalas yra žemas.	The table is low.	adj	01-asmens-tapatybe
storas	Ne plonas; didelis aplink.	thick	Not thin; big around.	Knyga labai stora.	The book is very thick.	adj	01-asmens-tapatybe
plonas	Ne storas; mažas aplink.	thin	Not thick; small around.	Popierius yra plonas.	The paper is thin.	adj	01-asmens-tapatybe
gražus	Malonus akiai; toks, į kurį gera žiūrėti.	beautiful	Pleasant to the eye; such that it is good to look at.	Šiandien labai graži diena.	Today is a very beautiful day.	adj	01-asmens-tapatybe
plaukai	Yra ant galvos; juos kerpame.	hair	It is on the head; we cut it.	Jos plaukai ilgi ir tamsūs.	Her hair is long and dark.	noun	01-asmens-tapatybe
barzda	Plaukai ant vyro veido.	beard	Hair on a man's face.	Jo barzda yra ilga.	His beard is long.	noun	01-asmens-tapatybe
ūsai	Plaukai virš burnos.	moustache	Hair above the mouth.	Tėvas turi ūsus.	Father has a moustache.	noun	01-asmens-tapatybe
akiniai	Stiklai akims, kad geriau matytume.	glasses	Glass for the eyes, so that we see better.	Aš skaitau su akiniais.	I read with glasses.	noun	01-asmens-tapatybe
namas	Pastatas, kuriame gyvena žmonės.	house	A building in which people live.	Mūsų namas yra senas, bet gražus.	Our house is old, but beautiful.	noun	02-pastatai-ir-namai
butas	Kambariai su virtuve dideliame name.	flat	Rooms with a kitchen in a big house.	Jų butas yra antrame aukšte.	Their flat is on the second floor.	noun	02-pastatai-ir-namai
bendrabutis	Namas, kur gyvena daug studentų.	dormitory	A house where many students live.	Studentai gyvena bendrabutyje.	The students live in a dormitory.	noun	02-pastatai-ir-namai
laiptai	Jais einame į kitą aukštą, kai nėra lifto.	stairs	By them we go to another floor when there is no lift.	Laiptai yra prie durų.	The stairs are by the door.	noun	02-pastatai-ir-namai
liftas	Juo važiuojame į kitą aukštą name.	lift	By it we ride to another floor in a house.	Liftas šiandien neveikia.	The lift today does not work.	noun	02-pastatai-ir-namai
kiemas	Vieta prie namo, kur žaidžia vaikai.	yard	A place by the house where children play.	Mūsų kieme auga medis.	In our yard grows a tree.	noun	02-pastatai-ir-namai
garažas	Vieta ar pastatas mašinai.	garage	A place or a building for a car.	Mašina stovi garaže.	The car stands in the garage.	noun	02-pastatai-ir-namai
kambarys	Vieta name su sienomis ir durimis.	room	A place in a house with walls and a door.	Mano kambarys yra šviesus.	My room is bright.	noun	02-pastatai-ir-namai
miegamasis	Kambarys, kuriame yra lova.	bedroom	A room in which there is a bed.	Mūsų miegamasis yra mažas.	Our bedroom is small.	noun	02-pastatai-ir-namai
svetainė	Kambarys, kur yra sofa ir televizorius.	living room	A room where there is a sofa and a television.	Televizorių žiūrime svetainėje.	We watch television in the living room.	noun	02-pastatai-ir-namai
prieškambaris	Maža vieta namuose už durų, kur stovi batai.	hallway	A small place in the house behind the door, where shoes stand.	Mūsų batai stovi prieškambaryje.	Our shoes stand in the hallway.	noun	02-pastatai-ir-namai
virtuvė	Kambarys, kur verdame ir kepame maistą.	kitchen	A room where we cook and bake food.	Mama yra virtuvėje.	Mom is in the kitchen.	noun	02-pastatai-ir-namai
vonia	Kambarys, kur prausiamės ir maudomės.	bathroom	A room where we wash and bathe.	Vonioje yra karštas vanduo.	In the bathroom there is hot water.	noun	02-pastatai-ir-namai
tualetas	Vieta, kur žmonės eina, kai reikia; WC.	toilet	A place where people go when they need; WC.	Kur yra tualetas?	Where is the toilet?	noun	02-pastatai-ir-namai
langas	Stiklas sienoje; pro jį matome lauką.	window	Glass in the wall; through it we see the outside.	Pro langą matau gatvę.	Through the window I see the street.	noun	02-pastatai-ir-namai
durys	Jas atidarome, kai einame į kambarį.	door	We open them when we go into a room.	Prašom uždaryti duris.	Please close the door.	noun	02-pastatai-ir-namai
siena	Namo dalis tarp kambarių.	wall	A part of the house between rooms.	Ant sienos yra nuotrauka.	On the wall there is a photograph.	noun	02-pastatai-ir-namai
grindys	Kambario dalis, ant kurios stovime.	floor	The part of the room on which we stand.	Grindys yra švarios.	The floor is clean.	noun	02-pastatai-ir-namai
lubos	Kambario dalis viršuje.	ceiling	The part of the room at the top.	Lubos yra baltos.	The ceiling is white.	noun	02-pastatai-ir-namai
balkonas	Maža vieta lauke prie buto lango ar durų.	balcony	A small place outside by the flat's window or door.	Gėlės auga balkone.	Flowers grow on the balcony.	noun	02-pastatai-ir-namai
raktas	Juo atidarome ir rakiname duris.	key	With it we open and lock the door.	Raktas yra mano krepšyje.	The key is in my bag.	noun	02-pastatai-ir-namai
baldai	Stalas, kėdės, lova ir spinta kambaryje.	furniture	A table, chairs, a bed and a wardrobe in a room.	Nauji baldai yra gražūs.	The new furniture is beautiful.	noun	02-pastatai-ir-namai
kėdė	Baldas, ant kurio sėdime.	chair	A furniture piece on which we sit.	Kėdė stovi prie stalo.	The chair stands by the table.	noun	02-pastatai-ir-namai
lentyna	Baldas knygoms ir daiktams.	shelf	A furniture piece for books and things.	Lentyna yra prie sienos.	The shelf is by the wall.	noun	02-pastatai-ir-namai
